"Signature","Sample","group","Score","p_value.x","p_value.y","adj_p_value"
"Exhausted","GSM4956828","AM",1.95297796749776,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956829","AM",2.17364883594816,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956830","AM",0.654902509144149,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956831","AM",0.918052888886525,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956832","AM",0.952375910312696,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956833","AM",1.14201428522198,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956834","AM",0.791910362234053,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956835","CM",1.34169479771331,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956836","CM",0.207737316473496,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956837","CM",0.151081082466551,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956838","AM",1.09849451924967,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956839","CM",2.00794746818949,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956840","AM",1.43838545077408,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956841","CM",3.40347099269944,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956842","CM",0.140529117506421,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956843","CM",2.16916448212642,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956844","CM",3.523043834914,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956845","CM",0.848784987260978,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956846","CM",0.550791569930643,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956847","CM",0.45559956774595,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956848","AM",1.37862041493365,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956849","AM",1.27744450677067,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956850","CM",1.32744718620937,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956851","CM",0.336216856902365,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956852","CM",0.26166142770638,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956853","CM",1.12109131636036,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956854","CM",2.33389604687916,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956855","CM",0.474081100845319,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956856","AM",0.440194279626017,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956857","CM",1.53319751197887,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956858","AM",0.856743381498116,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956859","AM",1.0382803555379,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956860","CM",1.21532348971579,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956861","CM",0.810640694209706,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956862","CM",0.747986278040218,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956863","AM",0.253770705239467,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956864","AM",0.319172066868837,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956865","CM",0.499372062882609,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956866","AM",1.90697322254169,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956867","AM",0.211018496970287,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956868","AM",0.536338426079381,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956869","AM",0.68865208300442,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956870","AM",1.94365586029764,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956871","AM",1.66786825921508,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956872","AM",0.916682244454409,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956873","CM",0.529051022411036,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956874","AM",1.53800077953854,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956875","AM",1.25836898335204,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956876","AM",1.92774696335949,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956877","AM",1.43551412766844,0.76828160122146,0.76828160122146,0.76828160122146
"Resident","GSM4956773","CM",1.90921016435138,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956774","CM",3.16800942263921,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956775","CM",2.77390748541277,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956776","CM",2.04931088173037,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956777","CM",2.68266073820162,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956778","CM",1.71478932792865,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956779","AM",2.76422835788529,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956780","AM",2.96477832878642,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956781","CM",2.91768773771915,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956782","CM",3.35418428023759,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956783","CM",3.20245878537713,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956784","CM",4.15583247082588,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956785","AM",2.2041552122157,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956786","CM",2.92341460680911,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956787","CM",2.25001745680665,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956788","AM",2.39704548921568,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956789","AM",1.61832294465964,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956790","CM",2.03880351832621,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956791","CM",2.03510731768536,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956792","AM",1.64118720703141,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956793","CM",1.25812398234187,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956794","CM",3.28270531041675,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956795","CM",3.56702402741747,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956796","CM",3.10381281920158,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956797","AM",1.91718828036006,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956798","CM",3.66313655974676,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956799","AM",2.02981662297272,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956800","AM",2.12270808494347,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956801","AM",3.27431133197952,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956802","AM",3.15845377395972,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956803","AM",2.77180852677999,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956804","AM",2.77349601741786,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956805","AM",3.96219203542985,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956806","CM",2.58374204667566,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956807","CM",2.3384326212355,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956808","CM",2.97083023708786,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956809","CM",3.63839216870284,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956810","CM",2.13269354210971,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956811","CM",2.24466959148425,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956812","CM",1.21828610682179,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956813","CM",2.47167928893038,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956814","CM",1.92405500843326,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956815","CM",2.00440146232937,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956816","CM",3.55395817756382,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956817","AM",2.59639052414871,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956818","CM",2.74446456006869,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956819","CM",3.33758137220575,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956820","CM",1.468758275254,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956821","CM",2.39960932133671,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956822","CM",3.53527919189225,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956823","CM",1.93754613474975,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956824","AM",2.64753636422056,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956825","CM",2.7300324568981,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956826","AM",3.48649555687797,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956827","AM",3.57473843866461,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956828","AM",3.53525412799114,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956829","AM",3.34191042570423,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956830","AM",4.40358241831541,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956831","AM",2.81126170683867,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956832","AM",2.57539807025125,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956833","AM",1.98524480263608,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956834","AM",1.89901067551287,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956835","CM",2.20089803529658,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956836","CM",0.971423932380839,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956837","CM",1.08101125718548,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956838","AM",3.18789311623359,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956839","CM",2.11361030447528,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956840","AM",2.03115946018611,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956841","CM",2.39040822109489,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956842","CM",1.30113555785197,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956843","CM",2.17636314969868,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956844","CM",4.31307617120044,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956845","CM",4.24497229839056,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956846","CM",2.53890767699583,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956847","CM",2.80786987065549,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956848","AM",2.93474963726725,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956849","AM",4.05992790567623,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956850","CM",3.44563558932316,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956851","CM",2.39459426529059,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956852","CM",2.00297044354791,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956853","CM",2.5705209364989,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956854","CM",2.47737112035567,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956855","CM",2.82809950039812,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956856","AM",1.0712301379575,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956857","CM",2.1659170447271,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956858","AM",2.4710139345094,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956859","AM",2.66237535589209,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956860","CM",2.64256939400178,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956861","CM",3.51305819347954,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956862","CM",1.46217295911939,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956863","AM",2.63008645037841,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956864","AM",1.97912824525677,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956865","CM",3.70423912912964,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956866","AM",3.41722941290029,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956867","AM",1.88925520420056,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956868","AM",3.61178687596737,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956869","AM",3.06024182867403,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956870","AM",3.71780691835684,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956871","AM",2.64716370538255,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956872","AM",2.01267077652978,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956873","CM",0.944965980756935,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956874","AM",3.96594082279174,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956875","AM",2.9301100491463,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956876","AM",3.01900658797115,0.187600359497626,0.187600359497626,0.375200718995251
"Resident","GSM4956877","AM",3.69217083219231,0.187600359497626,0.187600359497626,0.375200718995251
